MedInc,HouseAge,Latitude,Longitude,price
3.524,45.0,37.72,-122.13,1.862
3.1103,44.0,37.71,-122.13,1.889
3.5781,44.0,37.71,-122.13,1.8
3.1682,18.0,37.71,-122.15,2.027
2.6101,27.0,37.71,-122.14,1.817
3.6932,18.0,37.71,-122.14,1.668
3.4583,43.0,37.7,-122.13,1.837
3.9032,19.0,37.7,-122.13,2.18
4.0208,36.0,37.71,-122.15,1.915
3.5547,36.0,37.7,-122.15,1.947
4.5859,17.0,37.7,-122.14,1.872
2.6321,21.0,37.7,-122.13,2.231
3.395,17.0,37.69,-122.13,2.713
3.9702,36.0,37.7,-122.14,1.941
5.0043,36.0,37.7,-122.16,1.904
4.4659,38.0,37.69,-122.14,1.891
3.6625,38.0,37.69,-122.15,1.846
3.8864,36.0,37.69,-122.15,1.973
3.4583,36.0,37.7,-122.15,1.926
3.7813,36.0,37.69,-122.16,1.922
2.9917,36.0,37.7,-122.16,1.946
4.4375,36.0,37.7,-122.16,1.935
4.0,24.0,37.7,-122.17,2.026
2.3869,16.0,37.68,-122.16,0.833
4.7609,24.0,37.69,-122.17,2.126
5.4858,5.0,37.68,-122.18,1.878
4.3971,36.0,37.69,-122.16,2.057
4.0109,36.0,37.69,-122.15,1.929
4.3864,35.0,37.68,-122.15,2.052
4.2841,30.0,37.68,-122.15,2.134
5.1312,39.0,37.69,-122.15,1.836
2.9958,37.0,37.69,-122.14,1.784
3.6364,27.0,37.68,-122.14,2.192
2.7955,31.0,37.68,-122.14,1.831
2.9507,44.0,37.69,-122.1,1.571
3.4375,30.0,37.69,-122.12,1.578
2.875,34.0,37.69,-122.13,1.617
3.0345,38.0,37.71,-122.12,1.521
2.679,41.0,37.7,-122.12,1.449
2.9922,17.0,37.7,-122.12,1.799
4.1042,35.0,37.69,-122.12,1.791
2.5833,19.0,37.7,-122.12,1.599
2.1552,23.0,37.7,-122.11,1.614
2.3274,29.0,37.7,-122.11,1.704
2.4206,19.0,37.7,-122.11,1.375
3.9063,41.0,37.69,-122.1,1.784
2.6464,37.0,37.69,-122.11,1.552
3.4643,42.0,37.69,-122.11,1.609
2.3973,10.0,37.69,-122.12,1.673
6.5,20.0,37.69,-122.03,3.4
6.0574,32.0,37.64,-121.97,4.31
3.8958,6.0,37.63,-122.02,3.011
4.7813,21.0,37.63,-122.04,2.419
3.2829,5.0,37.63,-122.05,1.625
5.3169,10.0,37.66,-122.04,2.992
6.2579,10.0,37.65,-122.04,3.155
5.1701,23.0,37.68,-122.05,2.168
3.25,36.0,37.68,-122.07,2.181
3.1796,30.0,37.68,-122.06,1.703
2.4196,26.0,37.68,-122.08,2.75
2.6563,26.0,37.68,-122.08,1.841
0.9637,29.0,37.67,-122.08,1.6
2.3357,48.0,37.67,-122.09,1.75
3.5114,41.0,37.68,-122.09,1.975
3.3125,43.0,37.69,-122.09,1.5
2.4042,29.0,37.68,-122.09,2.056
2.8322,41.0,37.68,-122.09,1.703
2.5156,43.0,37.68,-122.09,1.909
3.4032,37.0,37.68,-122.1,1.969
2.535,37.0,37.68,-122.1,1.74
2.5772,37.0,37.68,-122.11,1.702
3.0962,38.0,37.68,-122.1,1.809
2.9564,34.0,37.67,-122.1,1.505
3.125,31.0,37.68,-122.1,1.671
2.95,35.0,37.68,-122.12,1.489
4.38,40.0,37.68,-122.12,1.964
4.0417,37.0,37.68,-122.12,1.911
3.8,36.0,37.67,-122.11,1.875
3.4839,45.0,37.68,-122.12,1.806
4.0588,45.0,37.68,-122.13,1.828
4.1974,44.0,37.68,-122.13,1.793
3.6,43.0,37.68,-122.13,1.794
4.267,35.0,37.68,-122.14,2.103
4.2386,34.0,37.67,-122.14,1.923
5.5797,35.0,37.67,-122.15,1.981
4.0682,36.0,37.67,-122.14,1.962
3.1734,38.0,37.67,-122.13,1.816
4.7933,37.0,37.67,-122.14,1.869
4.8125,37.0,37.67,-122.14,1.883
3.8676,40.0,37.67,-122.13,1.84
3.9395,33.0,37.67,-122.12,1.847
3.2434,42.0,37.67,-122.13,1.799
3.0917,38.0,37.67,-122.11,1.672
3.0645,32.0,37.67,-122.11,1.654
2.7019,33.0,37.67,-122.09,1.54
3.1115,39.0,37.67,-122.09,1.535
3.4722,40.0,37.66,-122.09,1.354
2.2222,39.0,37.66,-122.09,1.583
6.1104,32.0,37.68,-122.05,2.407
4.2733,22.0,37.67,-122.06,1.807
3.2465,27.0,37.67,-122.07,2.306
3.2417,28.0,37.67,-122.07,2.108
3.875,38.0,37.67,-122.07,1.653
6.0501,29.0,37.67,-122.04,2.542
6.8233,18.0,37.67,-122.04,3.326
6.3501,23.0,37.66,-122.04,3.5
2.6719,28.0,37.66,-122.07,1.612
3.875,21.0,37.66,-122.07,1.793
2.5625,33.0,37.66,-122.08,1.543
3.016,31.0,37.65,-122.07,1.618
2.7694,17.0,37.65,-122.08,1.619
3.6818,35.0,37.65,-122.08,1.654
2.1382,37.0,37.66,-122.08,1.666
3.7303,37.0,37.66,-122.1,1.497
3.875,35.0,37.66,-122.1,1.621
3.0489,33.0,37.66,-122.1,1.526
2.8203,27.0,37.65,-122.09,1.952
4.3897,35.0,37.65,-122.09,1.906
4.7143,35.0,37.65,-122.09,1.938
4.6875,34.0,37.66,-122.1,2.006
3.2091,29.0,37.66,-122.11,1.5
4.275,36.0,37.66,-122.1,1.853
4.1302,36.0,37.66,-122.11,1.727
3.09,35.0,37.66,-122.11,1.741
4.5417,25.0,37.65,-122.1,1.944
4.6635,28.0,37.64,-122.1,2.067
4.4427,31.0,37.65,-122.1,2.045
4.5303,36.0,37.65,-122.1,1.75
2.375,26.0,37.65,-122.12,1.375
3.8171,18.0,37.63,-122.1,1.872
4.5281,35.0,37.61,-122.1,1.736
4.3456,19.0,37.66,-122.13,1.63
3.4861,18.0,37.65,-122.11,3.316
5.2312,31.0,37.64,-122.11,1.976
3.6708,8.0,37.64,-122.11,1.979
3.8875,40.0,37.64,-122.12,2.281
3.9167,34.0,37.63,-122.09,1.895
3.9063,32.0,37.64,-122.09,1.842
3.7895,29.0,37.63,-122.1,1.809
3.8,36.0,37.64,-122.08,1.72
5.7309,36.0,37.64,-122.08,1.779
4.1141,36.0,37.64,-122.09,1.731
5.2838,36.0,37.64,-122.09,1.726
3.3479,30.0,37.64,-122.08,1.821
3.142,23.0,37.64,-122.08,1.795
3.7614,31.0,37.63,-122.08,1.76
4.25,33.0,37.63,-122.08,1.926
3.9338,36.0,37.64,-122.08,1.827
2.5158,22.0,37.64,-122.07,1.349
2.4808,27.0,37.63,-122.07,1.576
4.7083,25.0,37.64,-122.07,1.909
4.1652,37.0,37.64,-122.06,1.582
3.5541,20.0,37.64,-122.06,3.5
3.8036,33.0,37.65,-122.06,1.582
3.8259,33.0,37.64,-122.06,1.461
3.2331,33.0,37.63,-122.04,2.267
4.7109,35.0,37.62,-122.03,1.987
4.2468,32.0,37.62,-122.03,2.212
6.396,35.0,37.62,-122.04,2.085
3.8125,35.0,37.62,-122.04,2.042
3.2857,32.0,37.62,-122.04,1.932
3.8929,35.0,37.62,-122.03,2.095
3.7262,36.0,37.61,-122.03,1.649
4.0125,37.0,37.61,-122.03,1.614
4.1719,36.0,37.61,-122.04,1.87
4.2857,35.0,37.62,-122.04,1.904
3.6458,37.0,37.63,-122.08,1.566
2.6875,17.0,37.62,-122.08,1.573
3.7292,35.0,37.63,-122.07,1.681
4.5913,24.0,37.63,-122.07,1.776
3.8625,12.0,37.63,-122.06,2.089
3.3611,23.0,37.63,-122.06,1.692
2.8971,16.0,37.61,-122.05,1.639
4.0326,34.0,37.63,-122.08,1.647
4.0682,35.0,37.63,-122.08,1.569
5.3644,36.0,37.63,-122.09,1.688
4.7019,35.0,37.63,-122.09,1.741
5.64,27.0,37.62,-122.08,2.065
3.7931,26.0,37.61,-122.08,2.039
4.6458,9.0,37.61,-121.99,2.17
3.694,36.0,37.6,-122.02,1.596
2.652,31.0,37.6,-122.02,1.598
3.5,32.0,37.6,-122.02,1.543
3.2386,32.0,37.6,-122.02,1.496
5.097,33.0,37.61,-122.03,1.886
4.3875,17.0,37.6,-122.04,2.385
4.625,22.0,37.6,-122.06,2.353
5.0406,6.0,37.61,-122.08,2.614
5.8704,17.0,37.6,-122.06,2.344
5.3226,18.0,37.6,-122.06,2.317
4.235,16.0,37.59,-122.08,1.563
4.825,13.0,37.59,-122.07,2.22
5.5218,15.0,37.58,-122.08,2.544
6.5116,16.0,37.58,-122.07,2.443
6.0661,16.0,37.58,-122.07,2.47
6.0074,16.0,37.58,-122.08,2.365
4.6211,15.0,37.59,-122.07,1.514
5.225,16.0,37.58,-122.07,2.137
5.3428,14.0,37.59,-122.04,2.436
3.7462,15.0,37.59,-122.05,2.125
4.5721,24.0,37.6,-122.03,2.147
3.6923,18.0,37.59,-122.02,2.132
4.6786,16.0,37.59,-122.03,2.56
2.875,2.0,37.59,-122.01,2.375
3.3617,15.0,37.58,-122.02,1.781
5.7579,17.0,37.58,-122.01,2.318
2.9706,36.0,37.6,-122.09,1.479
3.9022,10.0,37.6,-122.08,1.917
4.6146,21.0,37.57,-121.97,2.476
5.7192,15.0,37.58,-121.96,2.835
3.6832,20.0,37.58,-121.98,2.169
6.2073,31.0,37.58,-121.99,2.825
5.8151,6.0,37.58,-122.0,2.956
5.8322,14.0,37.57,-122.01,2.818
5.6277,14.0,37.58,-122.04,2.698
5.2879,12.0,37.57,-122.04,2.312
6.5615,8.0,37.57,-122.07,3.183
5.6758,15.0,37.58,-122.06,2.534
6.1047,7.0,37.57,-122.05,2.782
3.5714,5.0,37.49,-121.93,3.0
6.0824,3.0,37.52,-122.07,2.735
4.3594,23.0,37.56,-122.02,2.234
5.5737,35.0,37.56,-122.02,2.145
4.8962,31.0,37.56,-122.03,2.202
4.6978,24.0,37.56,-122.03,2.403
4.4259,6.0,37.56,-122.01,1.58
3.3008,26.0,37.55,-122.01,2.242
4.5687,33.0,37.55,-122.02,1.772
3.8179,24.0,37.56,-122.01,2.161
5.0,18.0,37.56,-121.99,2.697
4.3393,20.0,37.56,-121.99,2.312
4.1387,4.0,37.55,-121.96,1.625
4.8052,13.0,37.56,-121.97,2.54
4.6349,31.0,37.54,-121.97,1.962
3.168,17.0,37.55,-121.97,1.894
3.1326,17.0,37.54,-121.98,2.208
2.9074,16.0,37.55,-121.99,2.138
8.3996,15.0,37.56,-121.94,4.429
6.6478,21.0,37.55,-121.95,3.334
6.629,25.0,37.54,-121.93,3.524
6.2179,27.0,37.54,-121.94,3.053
5.761,33.0,37.53,-121.94,2.596
4.6641,29.0,37.54,-121.95,2.489
6.7599,31.0,37.54,-121.94,3.56
3.9909,14.0,37.54,-121.96,2.36
4.2955,23.0,37.53,-121.96,2.188
4.9615,28.0,37.53,-121.96,2.28
2.6198,18.0,37.53,-121.96,2.359
4.7135,28.0,37.54,-121.97,2.032
4.75,35.0,37.53,-121.97,1.97
5.4299,26.0,37.53,-121.97,2.364
4.6,28.0,37.53,-121.98,2.232
4.1947,26.0,37.53,-121.98,2.227
5.388,26.0,37.54,-121.99,2.25
3.9444,18.0,37.54,-121.99,2.401
5.3283,28.0,37.54,-121.99,2.279
4.8403,28.0,37.55,-121.99,2.686
5.1616,29.0,37.54,-122.0,2.751
4.9167,34.0,37.55,-122.01,2.563
4.1591,27.0,37.55,-122.0,3.324
5.0,32.0,37.54,-122.01,2.876
5.8325,26.0,37.54,-122.0,2.989
5.7057,27.0,37.53,-122.01,2.876
5.0423,25.0,37.53,-121.99,2.222
4.5317,26.0,37.52,-121.97,2.326
5.4359,25.0,37.51,-121.97,2.583
5.0824,23.0,37.52,-121.97,2.309
5.2308,33.0,37.52,-121.95,1.969
4.4107,22.0,37.51,-121.96,2.235
5.2396,26.0,37.52,-121.96,2.239
4.7478,27.0,37.53,-121.93,2.435
8.4045,7.0,37.53,-121.92,4.511
5.1643,10.0,37.49,-121.92,1.931
5.3813,23.0,37.48,-121.92,2.644
6.0878,26.0,37.47,-121.92,2.469
6.868,13.0,37.47,-121.91,3.373
6.992,22.0,37.55,-122.03,2.848
4.9118,26.0,37.55,-122.03,2.173
4.4357,23.0,37.55,-122.04,2.917
4.9464,26.0,37.54,-122.04,2.238
5.2882,25.0,37.54,-122.05,2.231
5.1321,23.0,37.55,-122.05,2.113
3.9667,25.0,37.53,-122.04,2.185
3.1696,17.0,37.5,-122.04,1.563
5.0838,20.0,37.54,-122.06,2.482
4.8214,35.0,37.54,-122.03,1.86
4.1406,6.0,37.54,-122.03,1.782
3.7364,34.0,37.53,-122.04,1.904
3.535,31.0,37.54,-122.02,2.103
5.0739,16.0,37.54,-122.03,2.08
3.256,18.0,37.53,-122.03,1.833
6.0667,19.0,37.53,-122.01,2.457
5.7072,21.0,37.53,-122.02,2.422
4.9867,7.0,37.51,-122.0,1.817
5.1437,4.0,37.72,-121.92,2.994
5.347,22.0,37.72,-121.92,2.195
5.7233,25.0,37.71,-121.91,2.318
4.4697,26.0,37.72,-121.93,2.213
4.9107,26.0,37.72,-121.93,2.138
4.2281,26.0,37.71,-121.93,2.06
5.0143,15.0,37.71,-121.94,2.711
7.2494,6.0,37.71,-121.96,3.365
5.1406,46.0,37.64,-121.92,3.156
7.316,13.0,37.69,-121.92,2.854
6.4994,18.0,37.66,-121.9,3.23
7.2211,23.0,37.68,-121.92,2.919
4.4087,3.0,37.7,-121.93,2.256
5.9345,23.0,37.69,-121.91,2.596
6.177,20.0,37.68,-121.91,2.629
5.817,18.0,37.68,-121.91,2.573
6.3132,18.0,37.69,-121.91,2.592
6.3373,12.0,37.68,-121.89,3.397
7.333,23.0,37.68,-121.88,3.372
6.2918,22.0,37.68,-121.89,3.341
6.5214,16.0,37.67,-121.88,3.115
6.4524,25.0,37.67,-121.88,2.969
6.0604,20.0,37.67,-121.89,2.479
6.5285,19.0,37.67,-121.89,3.004
7.2639,15.0,37.67,-121.9,3.324
7.4353,7.0,37.67,-121.9,3.898
3.1127,29.0,37.66,-121.88,2.33
2.4896,39.0,37.66,-121.87,2.385
5.0677,52.0,37.66,-121.87,2.333
2.1187,3.0,37.66,-121.89,2.313
7.0691,13.0,37.57,-121.87,3.932
5.5,10.0,37.67,-121.87,2.472
4.9879,28.0,37.67,-121.87,2.294
6.8132,4.0,37.68,-121.85,2.825
5.6399,14.0,37.66,-121.85,3.006
4.1597,22.0,37.66,-121.86,2.932
5.7519,27.0,37.66,-121.87,2.785
5.6417,13.0,37.66,-121.84,3.529
4.3472,47.0,37.73,-121.82,3.75
6.6827,13.0,37.7,-121.86,3.137
3.62,4.0,37.69,-121.89,1.393
7.3588,16.0,37.65,-121.77,3.275
5.7239,26.0,37.61,-121.62,4.306
4.2083,32.0,37.77,-121.61,1.25
6.1023,17.0,37.7,-121.72,4.5
3.9864,12.0,37.71,-121.73,2.002
4.8624,11.0,37.71,-121.75,1.924
9.1531,25.0,37.74,-121.77,4.188
4.7361,22.0,37.7,-121.8,2.168
5.4324,17.0,37.69,-121.8,2.155
4.9375,12.0,37.69,-121.82,2.277
3.3841,29.0,37.69,-121.76,1.844
3.5532,36.0,37.68,-121.77,1.584
3.3618,34.0,37.69,-121.78,1.746
4.3533,35.0,37.69,-121.78,1.684
4.5357,25.0,37.69,-121.79,1.884
5.7068,9.0,37.7,-121.76,2.567
3.7212,26.0,37.69,-121.75,1.838
5.2443,35.0,37.68,-121.75,1.834
4.2361,35.0,37.68,-121.76,1.775
3.1856,32.0,37.68,-121.76,1.869
5.4496,17.0,37.68,-121.73,2.389
3.0222,17.0,37.68,-121.78,1.725
2.6667,44.0,37.68,-121.77,1.792
3.7301,52.0,37.68,-121.76,2.044
4.6806,41.0,37.68,-121.77,2.094
5.7907,20.0,37.67,-121.77,2.642
6.3705,6.0,37.67,-121.76,3.5
5.2649,26.0,37.67,-121.78,1.998
6.0797,26.0,37.67,-121.79,2.11
4.8571,28.0,37.67,-121.78,2.011
3.8523,25.0,37.66,-121.78,1.93
5.98,22.0,37.66,-121.79,2.45
2.45,17.0,38.69,-119.78,1.176
2.2417,15.0,38.72,-119.93,0.979
3.15,16.0,38.52,-120.0,1.406
3.4609,14.0,38.48,-120.56,1.209
3.0,13.0,38.45,-120.59,1.19
3.2031,16.0,38.46,-120.55,1.292
2.5208,17.0,38.45,-120.55,0.991
2.3549,18.0,38.43,-120.55,1.089
3.0125,15.0,38.55,-120.25,1.117
2.05,34.0,38.54,-120.79,0.689
3.125,23.0,38.51,-120.8,0.964
2.65,10.0,38.5,-120.65,1.167
3.5,17.0,38.47,-120.76,1.238
2.5476,25.0,38.45,-120.88,0.979
3.9107,40.0,38.43,-120.79,1.298
4.2917,13.0,38.44,-120.69,1.213
3.3393,15.0,38.5,-120.93,1.072
4.3029,16.0,38.42,-120.97,1.219
2.8125,28.0,38.37,-120.87,1.134
3.5508,27.0,38.34,-120.98,0.991
3.2589,18.0,38.32,-120.88,1.03
3.2937,13.0,38.26,-120.93,1.142
3.0465,17.0,38.42,-120.72,1.441
2.3125,15.0,38.38,-120.77,1.286
2.525,9.0,38.38,-120.72,1.572
3.175,18.0,38.4,-120.66,1.185
2.6078,23.0,38.42,-120.65,1.167
2.7399,15.0,38.39,-120.62,1.348
2.7236,19.0,38.36,-120.69,1.099
4.4531,16.0,38.34,-120.71,1.443
3.2135,37.0,38.31,-120.8,1.236
3.1142,12.0,39.76,-121.83,1.126
3.0068,23.0,39.76,-121.82,1.073
3.0905,12.0,39.78,-121.86,1.178
1.9362,17.0,39.77,-121.85,0.899
2.3155,14.0,39.76,-121.84,1.023
2.0094,19.0,39.76,-121.86,0.873
3.07,15.0,39.76,-121.89,1.426
1.6785,12.0,39.74,-121.88,1.531
3.6625,22.0,39.75,-121.87,1.266
3.5046,18.0,39.75,-121.86,1.183
3.9,7.0,39.74,-121.87,1.47
1.8095,39.0,39.75,-121.85,0.781
2.2833,39.0,39.74,-121.85,0.858
1.5633,41.0,39.74,-121.85,0.845
3.4191,52.0,39.73,-121.85,1.375
0.9393,17.0,39.73,-121.85,0.889
1.1019,13.0,39.74,-121.86,1.202
1.7284,29.0,39.75,-121.84,0.745
2.2621,43.0,39.74,-121.84,0.851
2.575,34.0,39.74,-121.83,1.303
4.3309,28.0,39.75,-121.8,1.252
3.0253,29.0,39.75,-121.82,1.114
3.2016,37.0,39.75,-121.82,0.97
3.1125,11.0,39.75,-121.8,1.226
3.0625,8.0,39.73,-121.79,1.163
2.125,8.0,39.71,-121.78,1.792
2.2925,44.0,39.73,-121.82,0.858
1.6797,52.0,39.73,-121.84,0.948
1.5481,52.0,39.73,-121.84,2.0
0.987,52.0,39.73,-121.84,1.125
0.9566,52.0,39.72,-121.84,0.69
1.3672,52.0,39.73,-121.84,0.55
2.0064,52.0,39.73,-121.83,0.779
1.6911,18.0,39.72,-121.85,0.988
1.6827,52.0,39.72,-121.83,0.787
1.5863,21.0,39.7,-121.81,0.813
1.7426,33.0,39.73,-121.82,0.603
1.5064,42.0,39.72,-121.82,0.663
2.0288,18.0,39.71,-121.81,1.167
4.5032,11.0,39.82,-121.87,1.597
3.7007,26.0,39.71,-121.89,1.392
3.5735,16.0,39.79,-121.97,0.896
3.5375,38.0,39.68,-121.84,1.531
2.8306,25.0,39.64,-121.8,0.875
4.712,20.0,39.66,-121.77,1.586
2.3833,24.0,39.59,-121.74,0.951
3.0625,20.0,39.59,-121.9,0.938
2.7143,16.0,39.88,-121.75,0.953
3.5189,15.0,39.82,-121.68,1.413
2.4028,17.0,40.06,-121.54,0.675
2.3036,22.0,39.97,-121.51,0.73
2.8657,14.0,39.86,-121.59,1.196
2.2419,16.0,39.83,-121.58,0.932
2.4537,10.0,39.8,-121.6,1.179
2.5374,11.0,39.79,-121.62,0.972
2.3507,12.0,39.82,-121.59,0.976
2.3079,12.0,39.83,-121.6,0.953
2.6147,11.0,39.82,-121.63,1.077
2.567,18.0,39.79,-121.6,1.029
1.625,20.0,39.79,-121.59,0.883
1.4048,16.0,39.78,-121.59,0.865
2.1838,18.0,39.78,-121.59,0.58
1.875,26.0,39.77,-121.6,0.84
2.963,25.0,39.77,-121.61,0.895
2.6823,28.0,39.78,-121.63,0.934
2.1912,23.0,39.8,-121.57,1.152
2.0458,18.0,39.78,-121.57,1.057
2.3068,24.0,39.77,-121.59,0.973
2.7863,19.0,39.79,-121.58,1.086
2.0882,20.0,39.76,-121.57,1.049
3.1061,19.0,39.76,-121.58,1.102
1.7875,18.0,39.76,-121.58,1.038
2.2,20.0,39.75,-121.59,0.808
2.3403,23.0,39.77,-121.6,0.873
1.8245,22.0,39.76,-121.6,0.855
2.5428,31.0,39.76,-121.61,0.85
1.8125,23.0,39.77,-121.62,0.935
3.0,31.0,39.76,-121.65,0.967
2.8182,22.0,39.76,-121.63,1.097
1.7788,14.0,39.76,-121.62,0.858
1.0625,20.0,39.75,-121.62,0.928
1.8616,37.0,39.75,-121.63,0.705
2.3711,20.0,39.74,-121.64,1.218
3.066,17.0,39.71,-121.71,1.026
2.9625,17.0,39.66,-121.66,1.012
3.13,8.0,39.69,-121.56,1.683
2.4623,17.0,39.74,-121.57,1.261
2.3798,17.0,39.74,-121.59,0.838
1.9766,19.0,39.75,-121.6,0.926
2.3958,15.0,39.68,-121.6,1.112
1.6948,15.0,39.83,-121.5,0.875
2.3895,17.0,39.72,-121.41,0.875
2.8871,22.0,39.61,-121.39,0.947
2.3684,35.0,39.65,-121.24,0.625
1.4896,17.0,39.55,-121.19,0.833
2.3917,15.0,39.52,-121.36,0.857
1.7708,9.0,39.52,-121.56,0.795
1.7308,26.0,39.52,-121.56,0.536
1.5771,12.0,39.53,-121.56,0.652
2.1467,15.0,39.6,-121.54,0.841
2.9562,14.0,39.54,-121.46,1.423
3.9028,25.0,39.52,-121.49,0.938
3.0446,26.0,39.5,-121.44,0.908
3.2174,17.0,39.49,-121.47,0.918
2.6921,19.0,39.51,-121.47,0.975
4.5156,35.0,39.53,-121.53,0.912
2.4821,30.0,39.52,-121.53,0.738
2.9688,24.0,39.52,-121.53,0.864
2.502,33.0,39.51,-121.54,0.621
2.334,30.0,39.51,-121.52,0.722
2.0357,39.0,39.51,-121.55,0.576
0.8024,48.0,39.51,-121.55,0.583
1.1607,50.0,39.51,-121.55,0.517
1.3654,47.0,39.51,-121.56,0.579
1.6352,46.0,39.51,-121.56,0.531
1.5714,31.0,39.5,-121.57,0.561
1.9956,25.0,39.52,-121.58,0.58
1.6389,24.0,39.51,-121.58,0.567
2.1658,29.0,39.5,-121.58,0.576
1.6346,18.0,39.5,-121.62,0.633
1.8661,24.0,39.52,-121.61,0.598
1.4833,23.0,39.53,-121.65,0.652
0.8252,15.0,39.48,-121.57,0.425
1.0585,26.0,39.5,-121.55,0.451
1.3289,38.0,39.5,-121.54,0.394
1.5313,19.0,39.49,-121.53,0.503
1.8047,29.0,39.48,-121.54,0.538
2.4952,14.0,39.47,-121.54,0.539
2.2045,41.0,39.48,-121.55,0.418
2.9965,20.0,39.49,-121.49,0.889
3.2833,33.0,39.5,-121.52,0.826
2.6563,30.0,39.49,-121.52,0.636
2.0455,21.0,39.48,-121.52,0.594
1.3611,18.0,39.45,-121.55,0.606
2.6071,26.0,39.44,-121.53,0.571
1.7727,31.0,39.44,-121.55,0.49
2.3566,15.0,39.43,-121.52,0.804
2.425,17.0,39.4,-121.46,0.962
3.0208,52.0,39.39,-121.39,0.6
2.5313,27.0,39.33,-121.54,0.613
2.1776,22.0,39.39,-121.59,0.738
1.9943,27.0,39.37,-121.67,0.863
1.7552,24.0,39.35,-121.65,0.864
2.6607,22.0,39.34,-121.67,0.846
2.7891,40.0,39.32,-121.65,0.735
2.3224,29.0,39.36,-121.69,0.562
1.7885,32.0,39.37,-121.7,0.57
1.91,46.0,39.36,-121.7,0.639
2.0474,37.0,39.36,-121.7,0.56
1.8355,34.0,39.36,-121.69,0.63
2.3243,27.0,39.38,-121.74,0.855
2.5259,30.0,39.33,-121.8,0.813
2.2813,21.0,39.42,-121.71,0.576
2.1728,22.0,39.41,-121.71,0.594
2.4943,29.0,39.4,-121.75,0.819
3.3929,39.0,39.48,-121.79,0.821
2.3816,16.0,38.15,-120.46,1.16
2.5,10.0,38.12,-120.55,1.161
2.3654,34.0,38.09,-120.56,0.949
2.9063,27.0,38.07,-120.55,0.922
2.2875,37.0,38.07,-120.54,0.799
2.6528,9.0,37.97,-120.67,1.33
3.0,16.0,38.09,-120.46,1.226
2.9821,19.0,38.24,-120.79,0.904
2.0472,16.0,38.2,-120.9,0.932
4.0109,8.0,38.16,-120.88,1.259
3.636,9.0,38.11,-120.91,1.331
3.8488,7.0,38.12,-120.76,1.306
2.1382,21.0,38.28,-120.65,1.04
2.5473,32.0,38.24,-120.72,1.016
2.0417,17.0,38.19,-120.67,0.926
2.6417,13.0,38.2,-120.57,1.223
2.4583,13.0,38.25,-120.43,1.125
2.6667,20.0,38.39,-120.56,0.866
2.5667,21.0,38.41,-120.54,0.774
2.7344,18.0,38.42,-120.42,0.919
3.024,17.0,38.33,-120.41,1.009
1.625,18.0,38.31,-120.55,0.947
2.2604,17.0,38.35,-120.57,0.848
2.8208,10.0,38.21,-120.36,1.399
3.75,10.0,38.23,-120.34,1.214
4.4063,13.0,38.26,-120.33,1.558
2.9821,17.0,38.25,-120.34,1.115
2.6942,13.0,38.23,-120.37,1.235
2.5352,13.0,38.25,-120.37,1.137
3.3542,10.0,38.29,-120.27,1.038
3.075,13.0,38.31,-120.27,1.083
3.125,11.0,38.42,-120.19,0.775
2.7841,48.0,39.03,-121.91,0.658
2.9489,39.0,38.99,-122.0,0.675
2.2754,23.0,39.0,-122.13,0.592
2.7137,17.0,39.15,-121.99,0.72
3.2625,27.0,39.22,-122.04,0.928
3.017,52.0,39.25,-122.08,1.125
2.25,10.0,39.1,-122.33,0.75
3.125,33.0,39.15,-122.2,1.08
2.331,28.0,39.13,-122.09,0.655
2.875,44.0,39.34,-122.05,0.615
2.5625,35.0,39.31,-122.17,0.627
1.7463,19.0,39.3,-122.51,0.688
2.2679,50.0,39.21,-122.01,0.691
2.5556,52.0,39.21,-122.01,0.758
2.4559,39.0,39.21,-122.01,0.75
2.1845,39.0,39.3,-121.96,1.125
3.4402,28.0,38.03,-121.65,1.924
3.6694,17.0,38.03,-121.63,2.094
3.2619,25.0,38.04,-121.63,1.838
5.0016,3.0,38.0,-121.73,1.891
4.9618,7.0,38.0,-121.72,1.565
5.0468,5.0,37.98,-121.72,1.688
3.6411,19.0,37.98,-121.68,1.628
5.1041,9.0,37.98,-121.7,1.729
3.3558,27.0,37.99,-121.71,1.297
4.375,22.0,37.99,-121.67,2.135
1.6554,44.0,37.93,-121.68,1.194
2.8828,36.0,37.94,-121.7,1.311
3.8125,15.0,37.95,-121.69,1.254
3.2813,33.0,37.96,-121.7,1.514
4.7426,19.0,37.93,-121.66,2.631
4.8958,17.0,37.91,-121.7,1.871
2.2216,19.0,37.93,-121.7,1.567
5.7104,5.0,37.95,-121.74,1.863
4.6587,10.0,37.93,-121.7,1.525
5.1017,13.0,37.91,-121.6,2.414
6.9051,5.0,37.9,-121.6,3.409
3.691,30.0,37.86,-121.61,1.544
4.4583,22.0,37.85,-121.64,2.539
2.2532,46.0,38.01,-121.8,1.094
2.2361,47.0,38.01,-121.81,1.051
2.2639,52.0,38.01,-121.81,1.285
2.2361,46.0,38.02,-121.82,0.938
2.1719,42.0,38.01,-121.82,0.991
1.5988,50.0,38.01,-121.82,0.964
3.4722,25.0,38.01,-121.82,1.27
0.536,46.0,38.02,-121.84,0.875
4.4491,19.0,38.01,-121.78,1.339
3.1728,17.0,38.01,-121.79,1.468
3.6118,34.0,38.0,-121.79,1.247
2.7234,44.0,38.01,-121.8,1.102
3.5179,37.0,38.01,-121.8,1.308
5.3245,8.0,38.0,-121.78,1.745
